chaps_id,birthdate,sireid,cowid,registration,elecid,regname,sex,breed,birthwt,calvingease,state
1643,2/29/1996,127,C3340,,,,2,AN,74,1,
1644,2/29/1996,RBOW,C3356,,17096704,,2,CH,99,1,
1645,2/29/1996,127,C3367,,16970516,,3,AN,94,1,
1646,3/1/1996,1445,C3059,,17110355,,3,AN,82,1,
1647,3/1/1996,1445,A1107,,16975156,,3,AN,80,1,
1648,3/1/1996,127,C3380,,17116579,,3,AN,93,1,
1649,3/2/1996,1445,D4325,,16901219,,3,AN,83,1,
1650,3/2/1996,1445,D4369,,17108764,,3,AN,50,1,
1651,3/2/1996,1445,D4284,,16899936,,3,AN,77,5,
1652,3/3/1996,RBOW,C3064,,17100418,,2,CH,94,1,
1653,3/3/1996,1445,C3087,,16901306,,3,AN,95,1,
1654,3/3/1996,1445,D4304,,17100644,,3,AN,86,1,
1655,3/3/1996,127,A1X75,,,,3,AN,108,1,
1656,3/4/1996,132,D4357,,17108780,,3,AN,67,1,
1657,3/4/1996,1445,D4341,,16947439,,3,AN,86,3,
1658,3/4/1996,1445,D4333,,17100182,,3,AN,87,1,
1659,3/5/1996,UNKNAR,D4373,,17018963,,3,AR,73,1,
1660,3/5/1996,1445,C3381,,,,2,AN,80,1,
1661,3/5/1996,RBOW,C3344,,,,3,CH,99,5,
1662,3/6/1996,132,B2001,,,,3,AN,88,1,
1663,3/6/1996,1445,D4271,,,,2,AN,74,1,
1664,3/7/1996,127,D4339,,,,2,AN,80,1,
1665,3/8/1996,155,D4354,,17100117,,3,AN,74,1,
1666,3/8/1996,UNKNAR,D4312,,,,2,AR,62,1,
1667,3/8/1996,155,A1030,,,,2,AN,100,1,
1668,3/9/1996,155,A1X62,,16947812,,3,AN,90,1,
1669,3/10/1996,722,A1109,,17089176,,3,AN,82,1,
1670,3/10/1996,1445,A1X65,,,,2,AN,80,1,
1671,3/26/1996,RBOW,A1110,,17096341,,2,CH,62,1,
1672,3/10/1996,RBOW,C3368,,17117473,,2,CH,48,1,
1673,3/10/1996,UNKNAR,D4346,,,,2,AR,83,1,
1674,3/10/1996,RBOW,C3341,,17109425,,2,CH,89,1,
1675,3/11/1996,1445,X8X03,,,,2,AN,90,1,
1676,3/16/1996,RBOW,D4338,,17108926,,3,CH,93,1,
1677,3/11/1996,155,A1101,,,,2,AN,76,1,
1678,3/11/1996,UNKNAR,D4311,,,,2,AR,77,1,
1679,3/11/1996,1445,D4324,,,,3,AN,88,1,
1680,4/9/1996,336C,D4364,,17071649,,3,AN,38,1,
1681,3/12/1996,722,A1X82,,16903001,,3,AN,95,1,
1682,3/12/1996,UNKNAR,D4286,,17078942,,3,AR,72,1,
1683,3/13/1996,RBOW,C3044,,17029259,,3,CH,85,1,
1684,3/13/1996,1445,D4258,,17100124,,3,AN,77,1,
1685,3/13/1996,1445,A1103,,16947713,,3,AN,80,1,
1686,3/13/1996,UNKNCH,U6X53,,17109455,,2,CH,81,1,
1687,3/14/1996,UNKNCH,Z0X23,,17089014,,2,CH,76,1,
1688,3/14/1996,RBOW,C3090,,17108775,,2,CH,84,1,
1689,3/14/1996,RBOW,C3369,,17108773,,2,CH,93,1,
1690,3/14/1996,336C,D4358,,,,2,AN,55,1,
1691,3/15/1996,RBOW,C3121,,17072302,,2,CH,105,1,
1692,3/15/1996,RBOW,C3107,,17117775,,2,CH,99,1,
1693,3/15/1996,UNKNCH,A1X53,,17117747,,2,CH,88,1,
1694,3/15/1996,UNKNCH,Z00X6,,17109496,,2,CH,88,1,
1695,3/17/1996,RBOW,C3349,,17117753,,2,CH,95,1,
1696,3/18/1996,HOBO,U6X25,,,,2,AR,70,1,
1697,3/18/1996,UNKNCH,B2529,,17100300,,2,CH,88,1,
1698,3/18/1996,UNKNCH,U6X10,,17108779,,3,CH,87,1,
1699,3/18/1996,1445,C3003,,17023851,,3,AN,110,1,
1700,3/19/1996,UNKNCH,A1X64,,17078118,,3,CH,108,1,
1701,3/19/1996,UNKNCH,Z00X7,,17086040,,2,CH,93,1,
1702,3/20/1996,RBOW,C3374,,17185257,,3,CH,97,1,
1703,3/20/1996,RBOW,C3378,,17100293,,2,CH,83,1,
1704,3/20/1996,UNKNCH,Z0X20,,,,2,CH,73,1,
1705,3/21/1996,UNKNAR,D4308,,17100512,,3,AR,83,1,
1706,3/21/1996,UNKNCH,A1003,,17110405,,3,CH,78,1,
1707,3/21/1996,UNKNCH,A1X73,,17072189,,2,CH,70,1,
1708,3/21/1996,UNKNCH,X8X02,,,,3,CH,93,1,
1709,3/21/1996,UNKNAR,D4272,,,,3,AR,88,1,
1710,3/22/1996,UNKNCH,A1X46,,,,3,CH,95,1,
1711,3/22/1996,UNKNCH,A1X61,,,,3,CH,118,1,
1712,3/23/1996,UNKNAR,D4315,,,,2,AR,68,1,
1713,3/23/1996,UNKNCH,Y9X08,,,,2,CH,89,1,
1714,3/24/1996,UNKNAR,D4288,,,,3,AR,85,5,
1715,3/25/1996,HOBO,A1105,,,,3,AR,96,5,
1716,3/25/1996,UNKNCH,A1037,,,,2,CH,106,1,
1717,3/25/1996,UNKNAR,D4301,,,,3,AR,75,1,
1718,3/25/1996,RBOW,C3351,,,,3,CH,99,1,
1719,3/26/1996,UNKNCH,A1X79,,,,2,CH,97,1,
1720,3/26/1996,UNKNCH,B2510,,,,3,CH,83,1,
1721,3/26/1996,UNKNCH,Y9X04,,,,2,CH,96,5,
1722,3/26/1996,UNKNCH,A1X42,,,,3,CH,100,1,
1723,3/26/1996,UNKNCH,A1X67,,,,3,CH,110,1,
1724,3/26/1996,UNKNCH,Z0X22,,,,2,CH,80,1,
1725,3/26/1996,UNKNCH,Y9X14,,,,3,CH,115,1,
1726,3/26/1996,RBOW,C3036,,,,3,CH,87,1,
1727,3/26/1996,UNKNCH,A1X90,,,,2,CH,90,1,
1728,3/26/1996,RBOW,C3376,,,,3,CH,97,1,
1729,3/26/1996,UNKNAR,D4248,,,,3,AR,74,1,
1730,3/26/1996,UNKNAR,D4330,,,,3,AR,76,1,
1731,3/27/1996,RBOW,C3035,,,,3,CH,77,1,
1732,3/27/1996,UNKNCH,A1106,,,,2,CH,80,1,
1733,3/28/1996,UNKNAR,D4342,,,,3,AR,73,1,
1734,3/28/1996,UNKNAR,D4379,,,,3,AR,79,1,
1735,3/29/1996,UNKNAR,D4316,,,,2,AR,73,1,
1736,3/29/1996,UNKNAR,D4386,,,,3,AR,80,1,
1737,3/29/1996,UNKNCH,C3111,,,,3,CH,83,1,
1738,3/29/1996,UNKNCH,A1111,,,,2,CH,78,1,
1739,3/30/1996,UNKNAR,D4331,,,,3,AR,92,1,
1740,3/30/1996,UNKNCH,A1X40,,,,3,CH,96,1,
1741,3/30/1996,UNKNCH,Y9X13,,,,2,CH,83,1,
1742,3/31/1996,RBOW,C3358,,,,3,CH,109,1,
1743,4/1/1996,UNKNCH,C3366,,,,3,CH,93,1,
1744,4/1/1996,UNKNCH,A1108,,,,3,CH,114,1,
1745,4/1/1996,UNKNCH,A1112,,,,3,CH,110,1,
1746,4/16/1996,UNKNCH,D4384,,,,2,CH,78,1,
1747,4/2/1996,UNKNCH,U6X46,,,,2,CH,95,1,
1748,4/2/1996,UNKNCH,A1113,,,,3,CH,84,1,
1749,4/2/1996,UNKNCH,A1X91,,,,3,CH,90,1,
1750,4/2/1996,UNKNCH,A1117,,,,2,CH,78,1,
1751,4/3/1996,UNKNCH,A1X51,,,,2,CH,93,1,
1752,4/4/1996,UNKNCH,Y9X07,,,,3,CH,92,1,
1753,4/4/1996,UNKNCH,A1114,,,,3,CH,78,1,
1754,4/4/1996,RBOW,C3386,,,,2,CH,88,1,
1755,4/4/1996,336C,D4367,,,,3,AN,62,1,
1756,4/4/1996,UNKNCH,C3371,,,,2,CH,87,1,
1757,4/4/1996,RBOW,C3085,,,,3,CH,105,1,
1758,4/5/1996,UNKNCH,A1104,,,,3,CH,116,1,
1759,4/5/1996,UNKNCH,Z0X24,,,,2,CH,112,1,
1760,4/5/1996,UNKNCH,A1025,,,,3,CH,111,1,
1761,4/5/1996,UNKNCH,X8X12,,,,2,CH,62,1,
1762,4/5/1996,UNKNCH,A1X87,,,,3,CH,90,1,
1763,4/6/1996,UNKNCH,A1115,,,,2,CH,80,1,
1764,4/6/1996,UNKNCH,A1X49,,,,3,CH,122,1,
1765,4/7/1996,UNKNCH,A1018,,,,3,CH,119,1,
1766,4/8/1996,UNKNCH,U6X49,,,,2,CH,76,1,
1767,4/8/1996,UNKNCH,B2024,,,,3,CH,104,1,
1768,4/9/1996,UNKNAR,D4334,,,,3,AR,81,1,
1769,4/9/1996,UNKNCH,Z00X2,,,,2,CH,111,1,
1770,4/10/1996,336C,D4251,,,,2,AN,74,1,
1771,4/11/1996,UNKNCH,A1X44,,,,3,CH,107,1,
1772,4/11/1996,UNKNAR,D4268,,,,3,AR,80,1,
1773,4/12/1996,UNKNCH,A1X77,,,,3,CH,76,1,
1774,4/12/1996,UNKNAR,D4378,,,,3,AR,76,1,
1775,4/13/1996,336C,D4365,,,,2,AN,84,1,
1776,4/13/1996,UNKNCH,A1006,,,,2,CH,107,0,
1777,4/14/1996,RBOW,C3357,,,,2,CH,111,1,
1778,4/14/1996,UNKNCH,C3383,,,,3,CH,90,1,
1779,4/14/1996,RBOW,C3354,,,,2,CH,90,1,
1780,4/14/1996,336C,D4374,,,,2,AN,75,1,
1781,4/15/1996,UNKNCH,A1001,,,,3,CH,108,1,
1782,4/18/1996,RBOW,C3089,,,,3,CH,112,1,
1783,4/18/1996,UNKNCH,A1X60,,,,3,CH,110,1,
1784,4/20/1996,UNKNCH,Y9X17,,,,3,CH,84,1,
1785,4/26/1996,UNKNCH,Z00X4,,,,3,CH,125,1,
1786,4/27/1996,UNKNCH,A1X83,,,,3,CH,110,1,
1787,4/28/1996,UNKNCH,B2505,,,,2,CH,94,1,
1788,4/28/1996,UNKNCH,A1116,,,,2,CH,84,1,
1789,4/30/1996,UNKNCH,A1X94,,,,2,CH,104,1,
1790,4/30/1996,UNKNCH,A1X85,,,,3,CH,110,1,
1791,4/30/1996,UNKNCH,Z0X12,,,,3,CH,112,1,
1792,5/3/1996,62D1,A1118,,,,3,AN,116,1,
1793,5/8/1996,UNKNAR,D4385,,,,2,AR,93,1,
1794,5/11/1996,UNKNCH,A1102,,,,2,CH,98,1,
1795,5/16/1996,LRA,D4347,,,,3,,85,1,
1796,5/25/1996,LRA,W7046,,,,3,AR,105,1,
1797,5/28/1996,UNKNAR,D4382,,,,2,AR,80,1,
1798,11/8/1996,3FSM,E5018,,,,1,DR,60,1,
1799,11/9/1996,3FSM,E5025,,,,1,DR,54,1,
1800,11/24/1996,3FSM,E5230,,,,1,,54,1,
1801,11/25/1996,3FSM,E5149,,,,1,,40,1,
1802,11/26/1996,3FSM,E5177,,,,1,,52,1,
1803,11/27/1996,3FSM,E5073,,,,1,DR,53,1,
1804,11/29/1996,3FSM,E5006,,,,2,,48,5,
1805,11/30/1996,3FSM,E5013,,,,1,DR,58,1,
1806,11/30/1996,3FSM,E5084,,,,1,,62,5,
1807,2/6/1997,155,E5229,,,,3,AN,62,1,
1808,2/7/1997,155,D4286,,,,2,,56,1,
1809,2/8/1997,142,D4272,,,,3,AN,64,1,
1810,2/10/1997,127,D4348,,,,3,AN,76,1,
1811,2/15/1997,132,D4375,,,,2,,63,1,
1812,2/15/1997,132,A1117,,,,3,AN,80,1,
1813,2/16/1997,142,Z0X20,,,,2,AN,65,1,
1814,2/16/1997,1400,E5002,,,,2,AN,65,1,
1815,2/16/1997,142,A1114,,,,2,AN,52,2,
1816,2/16/1997,155,C3374,,,,2,,76,1,
1817,2/17/1997,155,C3341,,,,3,AN,83,1,
1818,2/17/1997,132,D4360,,,,2,AN,74,1,
1819,2/17/1997,127,E5107,,,,2,,74,1,
1820,2/17/1997,155,C3364,,,,2,AN,83,1,
1821,2/18/1997,142,B2001,,,,2,AN,75,1,
1822,2/18/1997,132,D4331,,,,2,AN,84,1,
1823,2/18/1997,142,D4291,,,,2,AN,83,1,
1824,2/18/1997,127,D4271,,,,3,AN,80,1,
1825,2/18/1997,132,A1X73,,,,2,AN,67,1,
1826,2/18/1997,155,D4308,,,,3,AN,83,1,
1827,2/15/1997,RBOW,C3359,,,,2,CH,90,1,
1828,2/19/1997,142,A1X92,,,,3,AN,76,1,
1829,2/19/1997,127,A1106,,,,3,AN,77,1,
1830,2/20/1997,1400,C3360,,,,3,AN,85,1,
1831,2/20/1997,RBOW,A1X87,,,,2,CH,84,1,
1832,2/20/1997,1400,D4338,,,,3,AN,85,1,
1833,2/20/1997,1445,D4369,,,,3,AN,63,1,
1834,2/20/1997,132,A1X61,,,,2,AN,86,1,
1835,2/20/1997,127,D4341,,,,2,AN,87,1,
1836,2/20/1997,155,A1111,,,,3,AN,90,1,
1837,2/20/1997,155,D4292,,,,3,AN,87,1,
1838,2/20/1997,1400,C3044,,,,2,AN,67,1,
1839,2/20/1997,155,E5028,,,,3,AN,76,1,
1840,2/20/1997,155,D4329,,,,2,AN,80,1,
1841,2/20/1997,127,A1X40,,,,2,AN,83,1,
1842,2/20/1997,142,C3340,,,,2,AN,70,1,
1843,2/21/1997,1445,C3003,,,,3,AN,120,1,
1844,2/21/1997,132,D4344,,,,2,AN,94,1,
1845,2/21/1997,155,D4346,,,,3,AN,102,1,
1846,2/21/1997,142,D4309,,,,2,AN,73,1,
1847,2/21/1997,132,E5010,,,,2,AN,72,1,
1848,2/21/1997,142,D4285,,,,3,AN,75,1,
1849,2/21/1997,1400,C3379,,,,3,AN,82,1,
1850,2/21/1997,155,A1003,,,,2,AN,93,1,
1851,2/21/1997,1400,U6X53,,,,3,AN,85,5,
1852,2/22/1997,127,D4373,,,,3,AN,88,1,
1853,2/22/1997,142,E5237,,,,3,AN,67,5,
1854,2/22/1997,132,D4333,,,,3,AN,98,5,
1855,2/22/1997,1400,A1X79,,,,2,AN,78,1,
1856,2/22/1997,132,A1103,,,,2,AN,69,1,
1857,2/22/1997,132,E5233,,,,2,AN,80,1,
1858,2/22/1997,1400,A1109,,,,3,AN,87,1,
1859,2/23/1997,UNKNCH,C3057,,,,2,CH,105,1,
1860,2/23/1997,1445,Y9X04,,,,2,AN,77,1,
1861,2/23/1997,132,D4313,,,,2,AN,77,1,
1862,2/23/1997,127,D4281,,,,3,AN,84,1,
1863,2/24/1997,1445,C3380,,,,3,AN,80,1,
1864,2/23/1997,127,A1X82,,,,3,AN,94,1,
1865,2/24/1997,127,A1037,,,,3,AN,86,1,
1866,2/24/1997,127,A1119,,,,2,AN,89,1,
1867,2/24/1997,1400,C3121,,,,3,AN,96,1,
1868,2/24/1997,127,E5199,,,,3,AN,105,3,
1869,2/24/1997,1400,C3369,,,,3,AN,80,1,
1870,2/24/1997,127,C3381,,,,2,AN,85,1,
1871,2/24/1997,132,C3107,,,,2,AN,83,1,
1872,2/24/1997,127,D4335,,,,2,AN,84,1,
1873,2/24/1997,132,A1107,,,,2,AN,80,1,
1874,2/24/1997,1445,C3385,,,,3,AN,81,1,
1875,2/25/1997,132,A1110,,,,2,AN,86,1,
1876,2/25/1997,155,U6X25,,,,2,AN,79,1,
1877,2/25/1997,127,B2510,,,,2,AN,96,1,
1878,2/25/1997,1400,E5033,,,,3,AN,73,1,
1879,2/25/1997,155,Y9X01,,,,2,AN,87,1,
1880,2/25/1997,MESS,D4334,,,,2,AR,86,1,
1881,2/25/1997,142,C3036,,,,3,AN,74,1,
1882,2/26/1997,UNKNCH,C3087,,,,2,CH,81,1,
1883,2/26/1997,UNKNCH,C3060,,,,3,CH,100,1,
1884,2/26/1997,RBOW,D4288,,,,2,CH,75,1,
1885,2/26/1997,1400,A1X42,,,,2,AN,83,1,
1886,2/26/1997,142,A1X65,,,,3,AN,105,1,
1887,2/23/1997,1445,A1X53,,,,2,,57,1,
1888,2/27/1997,RBOW,A1001,,,,3,CH,100,1,
1889,2/27/1997,RBOW,U6X10,,,,3,CH,81,1,
1890,2/28/1997,1445,D4324,,,,2,AN,83,1,
1891,2/28/1997,UNKNCH,C3356,,,,2,CH,93,1,
1892,2/28/1997,UNKNCH,C3367,,,,2,CH,91,1,
1893,2/28/1997,UNKNCH,C3371,,,,2,CH,74,1,
1894,3/1/1997,155,A1X75,,,,3,AN,95,1,
1895,2/27/1997,155,Y9X13,,,,3,AN,96,1,
1896,2/28/1997,132,A1025,,,,3,AN,83,1,
1897,3/1/1997,UNKNCH,C3064,,,,2,CH,84,1,
1898,3/1/1997,1400,D4317,,,,2,AN,83,1,
1899,3/1/1997,RBOW,D4339,,,,2,CH,88,1,
1900,3/1/1997,RBOW,Z0X23,,,,2,CH,93,1,
1901,2/27/1997,1445,A1101,,,,2,AN,74,1,
1902,3/1/1997,RBOW,A1X67,,,,2,CH,85,1,
1903,2/28/1997,142,C3342,,,,3,AN,87,1,
1904,3/2/1997,RBOW,A1X64,,,,2,CH,80,1,
1905,3/3/1997,RBOW,A1115,,,,2,CH,85,5,
1906,3/4/1997,MESS,D4378,,,,2,AR,75,1,
1907,3/4/1997,RBOW,X8X02,,,,2,CH,92,1,
1908,3/5/1997,UNKNCH,C3378,,,,2,CH,55,1,
1909,3/5/1997,1445,D4304,,,,3,AN,75,1,
1910,3/5/1997,RBOW,Y9X08,,,,2,CH,77,1,
1911,3/5/1997,RBOW,Y9X07,,,,2,CH,77,1,
1912,3/5/1997,MESS,D4386,,,,3,AR,88,1,
1913,3/6/1997,UNKNAN,D4258,,,,2,AN,67,1,
1914,3/7/1997,UNKNAN,D4365,,,,2,AN,70,1,
1915,3/8/1997,RBOW,C3059,,,,2,CH,105,1,
1916,3/9/1997,UNKNAN,D4374,,,,2,AN,50,1,
1917,3/9/1997,UNKNAN,D4364,,,,2,AN,70,1,
1918,3/9/1997,UNKNAN,D4371,,,,2,AN,75,1,
1919,3/9/1997,UNKNAN,D4277,,,,3,AN,95,1,
1920,3/10/1997,UNKNAN,D4379,,,,2,AN,93,1,
1921,3/10/1997,UNKNAN,D4342,,,,3,AN,75,1,
1922,3/10/1997,RBOW,A1X44,,,,2,CH,115,1,
1923,3/11/1997,RBOW,A1X46,,,,3,CH,103,1,
1924,3/11/1997,UNKNCH,D4311,,,,2,CH,87,1,
1925,3/11/1997,UNKNAN,X8X03,,,,2,AN,97,1,
1926,3/12/1997,RBOW,Y9X14,,,,2,CH,97,1,
1927,3/12/1997,UNKNCH,C3349,,,,2,CH,86,1,
1928,3/12/1997,MESS,A1105,,,,3,AR,83,1,
1929,3/13/1997,WHIT,E5236,,,,3,AR,70,1,
1930,3/13/1997,UNKNCH,C3368,,,,3,,82,1,
1931,3/13/1997,RBOW,D4340,,,,3,CH,119,1,
1932,3/13/1997,UNKNAN,A1X62,,,,2,AN,75,1,
1933,3/13/1997,RBOW,Z00X6,,,,3,CH,99,1,
1934,3/13/1997,MESS,A1018,,,,2,AR,72,1,
1935,3/13/1997,RBOW,A1104,,,,3,CH,120,1,
1936,3/13/1997,LRA,A1X83,,,,2,AR,85,1,
1937,3/13/1997,RBOW,X8X12,,,,2,CH,94,1,
1938,3/14/1997,UNKNCH,D4316,,,,3,CH,75,1,
1939,3/14/1997,UNKNAN,D4330,,,,2,AN,84,1,
1940,3/14/1997,UNKNAN,U6X46,,,,3,,89,1,
1941,3/14/1997,142,A1030,,,,2,AN,120,1,
1942,3/14/1997,RBOW,A1X77,,,,3,CH,108,1,
1943,3/14/1997,MESS,A1X95,,,,3,AR,69,1,
1944,3/14/1997,UNKNCH,C3358,,,,3,CH,86,1,
1945,3/14/1997,UNKNCH,C3344,,,,2,CH,71,1,
1946,3/15/1997,UNKNAN,D4268,,,,3,AN,68,1,
1947,3/15/1997,UNKNCH,C3085,,,,3,CH,95,1,
1948,3/15/1997,WHIT,E5175,,,,3,AR,62,1,
1949,3/16/1997,MESS,Z00X2,,,,2,AR,84,1,
1950,3/16/1997,RBOW,Z00X7,,,,2,CH,96,1,
1951,3/16/1997,LRA,Z0X12,,,,3,,85,1,
1952,3/17/1997,UNKNAN,D4337,,,,2,AN,93,1,
1953,3/17/1997,UNKNAN,A1108,,,,3,AN,90,1,
1954,3/17/1997,MESS,A1112,,,,3,AR,88,1,
1955,3/18/1997,UNKNAN,A1113,,,,2,AN,82,1,
1956,3/18/1997,UNKNAN,D4301,,,,3,AN,85,1,
1957,3/18/1997,RBOW,D4322,,,,3,CH,110,1,
1958,3/19/1997,UNKNCH,D4312,,,,3,CH,82,1,
1959,3/19/1997,UNKNCH,C3386,,,,3,CH,85,1,
1960,3/19/1997,UNKNCH,C3376,,,,3,CH,122,1,
1961,3/19/1997,LRA,Z00X4,,,,3,AR,110,1,
1962,3/20/1997,LRA,A1X60,,,,2,AR,86,1,
1963,3/20/1997,UNKNAN,D4358,,,,3,AN,80,1,
1964,3/21/1997,MESS,C3366,,,,3,AR,87,1,
1965,3/21/1997,RBOW,U6X49,,,,3,CH,98,1,
1966,3/21/1997,LRA,A1X94,,,,3,AR,82,1,
1967,3/21/1997,RBOW,A1X51,,,,2,CH,98,1,
1968,3/22/1997,UNKNCH,C3361,,,,3,CH,110,1,
1969,3/23/1997,MESS,A1X49,,,,2,AR,92,1,
1970,3/25/1997,RBOW,B2529,,,,2,CH,95,1,
1971,3/25/1997,RBOW,C3089,,,,2,CH,110,1,
1972,3/26/1997,336C,D4367,,,,3,AN,75,1,
1973,3/19/1997,WHIT,C3351,,,,3,AR,89,1,
1974,3/29/1997,UNKNCH,C3357,,,,3,CH,120,1,
1975,3/29/1997,RBOW,D4305,,,,3,CH,139,1,
1976,3/31/1997,RBOW,Z0X22,,,,3,CH,120,1,
1977,4/5/1997,LRA,A1116,,,,2,AR,85,5,
1978,4/5/1997,336C,D4096,,,,3,AN,90,1,
1979,4/6/1997,MESS,C3383,,,,3,AR,92,1,
1980,4/6/1997,MESS,A1006,,,,2,AR,110,1,
1981,2/15/1997,WHIT,D4248,,,,2,AR,73,1,
1982,4/6/1997,WHIT,E5234,,,,3,AR,98,1,
1983,4/7/1997,336C,D4354,,,,3,AN,72,1,
1984,4/7/1997,RBOW,Z0X24,,,,3,CH,115,1,
1985,4/7/1997,WHIT,E5036,,,,3,AR,70,1,
1986,4/8/1997,MESS,A1X90,,,,3,AR,95,1,
1987,4/8/1997,LRA,A1102,,,,2,AR,100,1,
1988,4/9/1997,336C,D4325,,,,3,AN,70,1,
1989,4/11/1997,UNKNAN,C3111,,,,2,AN,95,1,
1990,4/11/1997,RBOW,A1X91,,,,3,CH,112,1,
1991,4/19/1997,UNKNCH,D4315,,,,3,CH,98,1,
1992,4/21/1997,UNKNAN,C3090,,,,2,AN,92,1,
1993,4/24/1997,UNKNAN,C3362,,,,2,AN,72,1,
1994,5/6/1997,WHIT,B2505,,,,2,AR,82,1,
1995,5/9/1997,WHIT,D4347,,,,2,AR,82,1,
1996,5/9/1997,WHIT,C3343,,,,3,AR,80,1,
1997,5/14/1997,MESS,D4384,,,,2,AR,78,1,
1998,5/16/1997,MESS,A1120,,,,3,AR,79,1,
1999,5/16/1997,WHIT,C3035,,,,2,AR,81,1,
2000,5/16/1997,WHIT,C3354,,,,3,AR,80,1,
2001,5/18/1997,WHIT,Y9X17,,,,2,AR,72,1,
2002,5/20/1997,LRA,D4284,,,,2,AR,83,1,
2003,5/21/1997,WHIT,D4382,,,,2,AR,82,1,
2004,5/23/1997,RBOW,D4251,,,,3,CH,92,1,
2005,5/14/1997,RBOW,D4349,,,,3,CH,78,1,
2006,5/24/1997,MESS,E5014,,,,2,AR,81,1,
2007,5/25/1997,RBOW,B2024,,,,2,CH,98,1,
2008,5/21/1997,WHIT,D4385,,,,2,AR,79,1,
2009,5/29/1997,LRA,D4357,,,,2,AR,76,1,
2010,5/29/1997,WHIT,W7046,,,,2,AR,89,1,
2011,5/30/1997,WHIT,A1118,,,,2,AR,92,1,
2012,6/4/1997,WHIT,A1X69,,,,3,AR,72,1,
2013,6/4/1997,WHIT,A1X85,,,,3,AR,88,1,
2014,10/1/1997,DEX4,F6108,,,,1,DR,58,1,
2015,10/5/1997,DEX4,F6024,,,,1,DR,52,1,
2016,10/6/1997,MESS,F6012,,,,1,,84,5,
2017,10/8/1997,DEX4,F6053,,,,1,DR,66,1,
2018,10/14/1997,DEX4,F6106,,,,1,DR,64,0,
2019,10/20/1997,MESS,F6078,,,,1,AR,77,2,
2020,10/20/1997,MESS,F6009,,,,2,AR,74,1,
2021,10/22/1997,MESS,F6004,,,,2,AR,72,1,
2022,10/22/1997,MESS,F6023,,,,2,AR,73,1,
2023,10/23/1997,MESS,F6083,,,,2,,77,5,
2024,11/7/1997,MESS,E5230,,,,2,AR,72,1,
2025,11/10/1997,RBOW,E5018,,,,2,CH,83,1,
2026,2/17/1998,127,C3087,,,,2,AN,84,1,
2027,2/17/1998,RBOW,D4386,,,,3,CH,70,1,
2028,2/23/1998,RBOW,F6099,,,,2,CH,62,1,
2029,3/4/1998,RBOW,A1107,,,,2,CH,55,1,
2030,2/17/1998,RBOW,D4285,,,,2,CH,50,1,
2031,2/18/1998,142,D4309,,,,2,AN,74,1,
2032,2/18/1998,689,F6055,,,,2,AN,73,1,
2033,3/3/1988,UNKNAN,U6X53,,,,2,ANHH,76,2,
2034,2/19/1998,132,A1X83,,,,2,,85,1,
2035,2/20/1998,RBOW,C3356,,,,2,CH,94,1,
2036,2/20/1998,142,D4348,,,,3,AN,72,1,
2037,2/20/1998,155,Z0X20,,,,2,AN,74,1,
2038,2/20/1998,142,A1X95,,,,3,AN,64,1,
2039,2/21/1998,141,F6013,,,,2,,82,2,
2040,2/21/1998,132,F6066,,,,2,AN,62,1,
2041,2/21/1998,142,F6090,,,,2,AN,88,2,
2042,2/22/1998,127,C3378,,,,3,AN,85,1,
2043,2/22/1998,142,D4367,,,,2,AN,72,1,
2044,2/22/1998,142,Z00X7,,,,2,AN,72,1,
2045,2/22/1998,142,C3107,,,,3,AN,78,1,
2046,2/22/1998,142,C3003,,,,3,AN,90,1,
2047,2/22/1998,127,A1109,,,,3,AN,80,1,
2048,2/23/1998,127,D4335,,,,3,AN,105,1,
2049,2/23/1998,127,C3364,,,,3,AN,96,1,
2050,2/23/1998,RBOW,D4292,,,,3,CH,99,1,
2051,2/23/1998,142,U6X46,,,,3,AN,84,1,
2052,2/23/1998,142,F6039,,,,3,AN,62,5,
2053,2/23/1998,132,F6100,,,,3,AN,74,1,
2054,2/23/1998,141,F6002,,,,2,AN,60,1,
2055,2/24/1998,689,F6074,,,,2,AN,60,1,
2056,2/24/1998,MESS,E5006,,,,2,,74,1,
2057,2/24/1998,142,C3371,,,,2,AN,85,1,
2058,2/24/1998,132,C3059,,,,2,AN,70,1,
2059,2/24/1998,127,C3121,,,,2,AN,88,1,
2060,2/24/1998,127,D4325,,,,3,AN,92,1,
2061,2/24/1998,155,D4334,,,,3,AN,89,1,
2062,2/25/1998,155,A1111,,,,3,AN,82,1,
2063,2/25/1998,142,D4373,,,,3,AN,72,1,
2064,2/25/1998,141,F6026,,,,3,AN,84,1,
2065,2/25/1998,141,F6113,,,,2,,70,1,
2066,4/19/1988,UNKNAN,U6X10,,,,2,ANHH,71,1,
2067,2/25/1998,132,F6092,,,,3,AN,81,1,
2068,2/25/1998,132,F6033,,,,2,,73,1,
2069,2/25/1998,142,C3349,,,,3,AN,98,1,
2070,2/25/1998,160,F6010,,,,3,CH,82,1,
2071,2/26/1998,155,A1001,,,,2,AN,85,1,
2072,2/26/1998,155,C3386,,,,3,AN,90,1,
2073,2/26/1998,155,C3359,,,,3,AN,85,1,
2074,2/27/1998,689,F6022,,,,2,AN,72,1,
2075,2/27/1998,RBOW,D4374,,,,2,CH,80,2,
2076,2/27/1998,MESS,E5002,,,,2,AR,71,1,
2077,2/27/1998,MESS,E5229,,,,2,AR,72,1,
